address,bathrooms,bedrooms,price,raw_text,scraped_at,square_meters,title,type,url
"Departamento en arriendo Departamento Avenida Santa Isabel Id: 156564 Por Houm $ 500.000 2 dormitorios 1 baño 40 m² útiles Avenida Santa Isabel, Santa Isabel, Santiago",1,2,500,"Departamento en arriendo Departamento Avenida Santa Isabel Id: 156564 Por Houm $ 500.000 2 dormitorios 1 baño 40 m² útiles Avenida Santa Isabel, Santa Isabel, Santiago Solicitud online de visita Desta...",2025-07-27T20:40:30.297848,40,Departamento Avenida Santa Isabel Id: 156564,Departamento,https://portalinmobiliario.com/MLC-2978882130-departamento-avenida-santa-isabel-id-156564-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento San Diego Id: 99153 Por Houm $ 290.000 1 dormitorio 1 baño 30 m² útiles San Diego, Parque O'Higgins, Santiago",1,1,290,"Departamento en arriendo Departamento San Diego Id: 99153 Por Houm $ 290.000 1 dormitorio 1 baño 30 m² útiles San Diego, Parque O'Higgins, Santiago Solicitud online de visita Destacado",2025-07-27T20:40:30.297903,30,Departamento San Diego Id: 99153,Departamento,https://portalinmobiliario.com/MLC-2924181960-departamento-san-diego-id-99153-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento San Martín Id: 27974 Por Houm $ 350.000 2 dormitorios 1 baño 52 m² útiles San Martín, Centro Histórico De Santiago",1,2,350,"Departamento en arriendo Departamento San Martín Id: 27974 Por Houm $ 350.000 2 dormitorios 1 baño 52 m² útiles San Martín, Centro Histórico De Santiago, Santiago Solicitud online de visita Destacado",2025-07-27T20:40:30.297955,52,Departamento San Martín Id: 27974,Departamento,https://portalinmobiliario.com/MLC-2913350030-departamento-san-martin-id-27974-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento Lira Id: 14192 Por Houm $ 405.000 2 dormitorios 2 baños 48 m² útiles Lira, Santa Isabel, Santiago",2,2,405,"Departamento en arriendo Departamento Lira Id: 14192 Por Houm $ 405.000 2 dormitorios 2 baños 48 m² útiles Lira, Santa Isabel, Santiago Solicitud online de visita Destacado",2025-07-27T20:40:30.298007,48,Departamento Lira Id: 14192,Departamento,https://portalinmobiliario.com/MLC-2927297868-departamento-lira-id-14192-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento Juan Martínez De Rozas Id: 121410 Por Houm $ 280.000 1 dormitorio 1 baño 32 m² útiles Juan Martínez De Rozas, Parque Los Reyes, Santiago",1,1,280,"Departamento en arriendo Departamento Juan Martínez De Rozas Id: 121410 Por Houm $ 280.000 1 dormitorio 1 baño 32 m² útiles Juan Martínez De Rozas, Parque Los Reyes, Santiago Solicitud online de visit...",2025-07-27T20:40:30.298060,32,Departamento Juan Martínez De Rozas Id: 121410,Departamento,https://portalinmobiliario.com/MLC-2950236488-departamento-juan-martinez-de-rozas-id-121410-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento Ramón Corvalán Melgarejo Id: 81501 Por Houm $ 700.000 3 dormitorios 2 baños 71 m² útiles Ramón Corvalán Melgarejo, Barrio San Borja, Santiago",2,3,700,"Departamento en arriendo Departamento Ramón Corvalán Melgarejo Id: 81501 Por Houm $ 700.000 3 dormitorios 2 baños 71 m² útiles Ramón Corvalán Melgarejo, Barrio San Borja, Santiago Solicitud online de ...",2025-07-27T20:40:30.298115,71,Departamento Ramón Corvalán Melgarejo Id: 81501,Departamento,https://portalinmobiliario.com/MLC-2966382104-departamento-ramon-corvalan-melgarejo-id-81501-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento Zenteno Id: 89269 Por Houm $ 349.000 2 dormitorios 1 baño 47 m² útiles Zenteno, Parque O'Higgins, Santiago",1,2,349,"Departamento en arriendo Departamento Zenteno Id: 89269 Por Houm $ 349.000 2 dormitorios 1 baño 47 m² útiles Zenteno, Parque O'Higgins, Santiago Solicitud online de visita Destacado",2025-07-27T20:40:30.298168,47,Departamento Zenteno Id: 89269,Departamento,https://portalinmobiliario.com/MLC-1645773763-departamento-zenteno-id-89269-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento General Las Heras Id: 21034 Por Houm $ 475.000 2 dormitorios 2 baños 50 m² útiles General Las Heras, Parque Almagro, Santiago",2,2,475,"Departamento en arriendo Departamento General Las Heras Id: 21034 Por Houm $ 475.000 2 dormitorios 2 baños 50 m² útiles General Las Heras, Parque Almagro, Santiago Solicitud online de visita Destacado",2025-07-27T20:40:30.298221,50,Departamento General Las Heras Id: 21034,Departamento,https://portalinmobiliario.com/MLC-2911865466-departamento-general-las-heras-id-21034-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento Esperanza Id: 117382 Por Houm $ 350.000 2 dormitorios 1 baño 40 m² útiles Esperanza, Barrio Yungay, Santiago",1,2,350,"Departamento en arriendo Departamento Esperanza Id: 117382 Por Houm $ 350.000 2 dormitorios 1 baño 40 m² útiles Esperanza, Barrio Yungay, Santiago Solicitud online de visita Destacado",2025-07-27T20:40:30.298275,40,Departamento Esperanza Id: 117382,Departamento,https://portalinmobiliario.com/MLC-2928797524-departamento-esperanza-id-117382-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento Lira Id: 89561 Por Houm $ 310.000 1 dormitorio 1 baño 30 m² útiles Lira, Santa Isabel, Santiago",1,1,310,"Departamento en arriendo Departamento Lira Id: 89561 Por Houm $ 310.000 1 dormitorio 1 baño 30 m² útiles Lira, Santa Isabel, Santiago Solicitud online de visita Destacado",2025-07-27T20:40:30.298326,30,Departamento Lira Id: 89561,Departamento,https://portalinmobiliario.com/MLC-2950192826-departamento-lira-id-89561-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento Sargento Aldea Id: 121619 Por Houm $ 217.500 2 dormitorios 2 baños 40 m² útiles Sargento Aldea, Parque O'Higgins, Santiago",2,2,217,"Departamento en arriendo Departamento Sargento Aldea Id: 121619 Por Houm $ 217.500 2 dormitorios 2 baños 40 m² útiles Sargento Aldea, Parque O'Higgins, Santiago Solicitud online de visita Destacado",2025-07-27T20:40:30.298378,40,Departamento Sargento Aldea Id: 121619,Departamento,https://portalinmobiliario.com/MLC-2877831428-departamento-sargento-aldea-id-121619-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento Santa Victoria Id: 63999 Por Houm $ 390.000 1 dormitorio 1 baño 33 m² útiles Santa Victoria, Santa Isabel, Santiago",1,1,390,"Departamento en arriendo Departamento Santa Victoria Id: 63999 Por Houm $ 390.000 1 dormitorio 1 baño 33 m² útiles Santa Victoria, Santa Isabel, Santiago Solicitud online de visita Destacado",2025-07-27T20:40:30.298432,33,Departamento Santa Victoria Id: 63999,Departamento,https://portalinmobiliario.com/MLC-2950276462-departamento-santa-victoria-id-63999-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento San Pablo Id: 122250 Por Houm $ 410.000 2 dormitorios 2 baños 45 m² útiles San Pablo, Centro Histórico De Santiago",2,2,410,"Departamento en arriendo Departamento San Pablo Id: 122250 Por Houm $ 410.000 2 dormitorios 2 baños 45 m² útiles San Pablo, Centro Histórico De Santiago, Santiago Solicitud online de visita Destacado",2025-07-27T20:40:30.298485,45,Departamento San Pablo Id: 122250,Departamento,https://portalinmobiliario.com/MLC-2947119216-departamento-san-pablo-id-122250-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento Máximo Humbser Id: 95454 Por Houm $ 250.000 1 dormitorio 1 baño 21 m² útiles Máximo Humbser, Centro Histórico De Santiago",1,1,250,"Departamento en arriendo Departamento Máximo Humbser Id: 95454 Por Houm $ 250.000 1 dormitorio 1 baño 21 m² útiles Máximo Humbser, Centro Histórico De Santiago, Santiago Solicitud online de visita Des...",2025-07-27T20:40:30.298539,21,Departamento Máximo Humbser Id: 95454,Departamento,https://portalinmobiliario.com/MLC-2964533460-departamento-maximo-humbser-id-95454-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento Avenida Mapocho Id: 120667 Por Houm $ 370.000 1 dormitorio 1 baño 33 m² útiles Avenida Mapocho, Centro Histórico De Santiago",1,1,370,"Departamento en arriendo Departamento Avenida Mapocho Id: 120667 Por Houm $ 370.000 1 dormitorio 1 baño 33 m² útiles Avenida Mapocho, Centro Histórico De Santiago, Santiago Solicitud online de visita ...",2025-07-27T20:40:30.298594,33,Departamento Avenida Mapocho Id: 120667,Departamento,https://portalinmobiliario.com/MLC-2917696802-departamento-avenida-mapocho-id-120667-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamento en arriendo Departamento General Mackenna Id: 153804 Por Houm $ 450.000 2 dormitorios 2 baños 60 m² útiles General Mackenna, Centro Histórico De Santiago",2,2,450,"Departamento en arriendo Departamento General Mackenna Id: 153804 Por Houm $ 450.000 2 dormitorios 2 baños 60 m² útiles General Mackenna, Centro Histórico De Santiago, Santiago Solicitud online de vis...",2025-07-27T20:40:30.298647,60,Departamento General Mackenna Id: 153804,Departamento,https://portalinmobiliario.com/MLC-2936101512-departamento-general-mackenna-id-153804-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=9c718197-258f-4399-88e7-7fbd1283b79b
"Departamentos en arriendo Ronda Santo Domingo Por Greystar $ 384.746 1 a 2 dormitorios 1 a 2 baños 35 - 60 m² útiles Santo Domingo 1669, Barrio Brasil, Santiago",2,2,384,"PROYECTO Departamentos en arriendo Ronda Santo Domingo Por Greystar $ 384.746 1 a 2 dormitorios 1 a 2 baños 35 - 60 m² útiles Santo Domingo 1669, Barrio Brasil, Santiago Pronta entrega Solicitud onlin...",2025-07-27T20:40:34.318749,60,Ronda Santo Domingo,Departamento,https://portalinmobiliario.com/MLC-1520106363-ronda-santo-domingo-_JM#polycard_client=search-nordic&position=1&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Ronda Santo Domingo Por Greystar $ 384.746 1 a 2 dormitorios 1 a 2 baños 35 - 60 m² útiles Santo Domingo 1669, Barrio Brasil, Santiago",2,2,384,"PROYECTO Departamentos en arriendo Ronda Santo Domingo Por Greystar $ 384.746 1 a 2 dormitorios 1 a 2 baños 35 - 60 m² útiles Santo Domingo 1669, Barrio Brasil, Santiago Pronta entrega Solicitud onlin...",2025-07-27T20:40:34.318847,60,Ronda Santo Domingo,Departamento,https://portalinmobiliario.com/MLC-1520106363-ronda-santo-domingo-_JM#polycard_client=search-nordic&position=1&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo San Isidro 543 Por Assetplan Chile $ 330.000 1 a 2 dormitorios 1 a 2 baños 22 - 45 m² útiles San Isidro 543, Santiago",2,2,330,"PROYECTO Departamentos en arriendo San Isidro 543 Por Assetplan Chile $ 330.000 1 a 2 dormitorios 1 a 2 baños 22 - 45 m² útiles San Isidro 543, Santiago, Santa Isabel, Santiago Entrega inmediata Solic...",2025-07-27T20:40:34.318953,45,San Isidro 543,Departamento,https://portalinmobiliario.com/MLC-1573161015-san-isidro-543-_JM#polycard_client=search-nordic&position=2&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo San Isidro 543 Por Assetplan Chile $ 330.000 1 a 2 dormitorios 1 a 2 baños 22 - 45 m² útiles San Isidro 543, Santiago",2,2,330,"PROYECTO Departamentos en arriendo San Isidro 543 Por Assetplan Chile $ 330.000 1 a 2 dormitorios 1 a 2 baños 22 - 45 m² útiles San Isidro 543, Santiago, Santa Isabel, Santiago Entrega inmediata Solic...",2025-07-27T20:40:34.319045,45,San Isidro 543,Departamento,https://portalinmobiliario.com/MLC-1573161015-san-isidro-543-_JM#polycard_client=search-nordic&position=2&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Edificio Claudio Gay Por Assetplan Chile $ 307.000 1 a 2 dormitorios 1 a 2 baños 30 - 52 m² útiles Claudio Gay 2547, Barrio República, Santiago",2,2,307,"PROYECTO Departamentos en arriendo Edificio Claudio Gay Por Assetplan Chile $ 307.000 1 a 2 dormitorios 1 a 2 baños 30 - 52 m² útiles Claudio Gay 2547, Barrio República, Santiago Entrega inmediata Sol...",2025-07-27T20:40:34.319149,52,Edificio Claudio Gay,Departamento,https://portalinmobiliario.com/MLC-1464215105-edificio-claudio-gay-_JM#polycard_client=search-nordic&position=3&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Edificio Claudio Gay Por Assetplan Chile $ 307.000 1 a 2 dormitorios 1 a 2 baños 30 - 52 m² útiles Claudio Gay 2547, Barrio República, Santiago",2,2,307,"PROYECTO Departamentos en arriendo Edificio Claudio Gay Por Assetplan Chile $ 307.000 1 a 2 dormitorios 1 a 2 baños 30 - 52 m² útiles Claudio Gay 2547, Barrio República, Santiago Entrega inmediata Sol...",2025-07-27T20:40:34.319360,52,Edificio Claudio Gay,Departamento,https://portalinmobiliario.com/MLC-1464215105-edificio-claudio-gay-_JM#polycard_client=search-nordic&position=3&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Nueva Valdés Por Assetplan Chile $ 315.000 1 dormitorio 1 baño 30 m² útiles Nueva De Valdes - Nueva De Valdés 657, Santiago",1,1,315,"PROYECTO Departamentos en arriendo Nueva Valdés Por Assetplan Chile $ 315.000 1 dormitorio 1 baño 30 m² útiles Nueva De Valdes - Nueva De Valdés 657, Santiago, San Diego, Santiago Entrega inmediata So...",2025-07-27T20:40:34.319499,30,Nueva Valdés,Departamento,https://portalinmobiliario.com/MLC-2798124864-nueva-valdes-_JM#polycard_client=search-nordic&position=4&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Nueva Valdés Por Assetplan Chile $ 315.000 1 dormitorio 1 baño 30 m² útiles Nueva De Valdes - Nueva De Valdés 657, Santiago",1,1,315,"PROYECTO Departamentos en arriendo Nueva Valdés Por Assetplan Chile $ 315.000 1 dormitorio 1 baño 30 m² útiles Nueva De Valdes - Nueva De Valdés 657, Santiago, San Diego, Santiago Entrega inmediata So...",2025-07-27T20:40:34.319592,30,Nueva Valdés,Departamento,https://portalinmobiliario.com/MLC-2798124864-nueva-valdes-_JM#polycard_client=search-nordic&position=4&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Vicuña Capital Por Assetplan Chile $ 355.000 1 a 2 dormitorios 1 a 2 baños 27 - 46 m² útiles Av. Vicuña Mackenna 1441, Ñuñoa, Bogotá - Sierra Bella, Santiago",2,2,355,"PROYECTO Departamentos en arriendo Vicuña Capital Por Assetplan Chile $ 355.000 1 a 2 dormitorios 1 a 2 baños 27 - 46 m² útiles Av. Vicuña Mackenna 1441, Ñuñoa, Bogotá - Sierra Bella, Santiago Entrega...",2025-07-27T20:40:34.319693,46,Vicuña Capital,Departamento,https://portalinmobiliario.com/MLC-2851547690-vicuna-capital-_JM#polycard_client=search-nordic&position=5&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Vicuña Capital Por Assetplan Chile $ 355.000 1 a 2 dormitorios 1 a 2 baños 27 - 46 m² útiles Av. Vicuña Mackenna 1441, Ñuñoa, Bogotá - Sierra Bella, Santiago",2,2,355,"PROYECTO Departamentos en arriendo Vicuña Capital Por Assetplan Chile $ 355.000 1 a 2 dormitorios 1 a 2 baños 27 - 46 m² útiles Av. Vicuña Mackenna 1441, Ñuñoa, Bogotá - Sierra Bella, Santiago Entrega...",2025-07-27T20:40:34.319818,46,Vicuña Capital,Departamento,https://portalinmobiliario.com/MLC-2851547690-vicuna-capital-_JM#polycard_client=search-nordic&position=5&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Home Inclusive Carmen Por Assetplan Chile $ 315.000 1 a 2 dormitorios 1 a 2 baños 33 - 51 m² útiles Carmen 668, Santiago",2,2,315,"PROYECTO Departamentos en arriendo Home Inclusive Carmen Por Assetplan Chile $ 315.000 1 a 2 dormitorios 1 a 2 baños 33 - 51 m² útiles Carmen 668, Santiago, Barrio Diez De Julio, Santiago Entrega inme...",2025-07-27T20:40:34.319963,51,Home Inclusive Carmen,Departamento,https://portalinmobiliario.com/MLC-2777836572-home-inclusive-carmen-_JM#polycard_client=search-nordic&position=6&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Home Inclusive Carmen Por Assetplan Chile $ 315.000 1 a 2 dormitorios 1 a 2 baños 33 - 51 m² útiles Carmen 668, Santiago",2,2,315,"PROYECTO Departamentos en arriendo Home Inclusive Carmen Por Assetplan Chile $ 315.000 1 a 2 dormitorios 1 a 2 baños 33 - 51 m² útiles Carmen 668, Santiago, Barrio Diez De Julio, Santiago Entrega inme...",2025-07-27T20:40:34.320082,51,Home Inclusive Carmen,Departamento,https://portalinmobiliario.com/MLC-2777836572-home-inclusive-carmen-_JM#polycard_client=search-nordic&position=6&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
Santiago Por Assetplan Chile,2,2,325,"PROYECTO Departamentos en arriendo Midtown Santiago Por Assetplan Chile $ 325.000 1 a 2 dormitorios 1 a 2 baños 31 - 47 m² útiles Arturo Prat 621, Santiago, San Diego, Santiago Entrega inmediata Solic...",2025-07-27T20:40:34.320186,47,Midtown Santiago,Departamento,https://portalinmobiliario.com/MLC-2798192574-midtown-santiago-_JM#polycard_client=search-nordic&position=7&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
Santiago Por Assetplan Chile,2,2,325,"PROYECTO Departamentos en arriendo Midtown Santiago Por Assetplan Chile $ 325.000 1 a 2 dormitorios 1 a 2 baños 31 - 47 m² útiles Arturo Prat 621, Santiago, San Diego, Santiago Entrega inmediata Solic...",2025-07-27T20:40:34.320278,47,Midtown Santiago,Departamento,https://portalinmobiliario.com/MLC-2798192574-midtown-santiago-_JM#polycard_client=search-nordic&position=7&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Echaurren Por Assetplan Chile $ 348.000 1 a 2 dormitorios 1 a 2 baños 31 - 50 m² útiles Echaurren 40, Barrio República, Santiago",2,2,348,"PROYECTO Departamentos en arriendo Echaurren Por Assetplan Chile $ 348.000 1 a 2 dormitorios 1 a 2 baños 31 - 50 m² útiles Echaurren 40, Barrio República, Santiago Entrega inmediata Solicitud online d...",2025-07-27T20:40:34.320393,50,Echaurren,Departamento,https://portalinmobiliario.com/MLC-2731745426-echaurren-_JM#polycard_client=search-nordic&position=8&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Echaurren Por Assetplan Chile $ 348.000 1 a 2 dormitorios 1 a 2 baños 31 - 50 m² útiles Echaurren 40, Barrio República, Santiago",2,2,348,"PROYECTO Departamentos en arriendo Echaurren Por Assetplan Chile $ 348.000 1 a 2 dormitorios 1 a 2 baños 31 - 50 m² útiles Echaurren 40, Barrio República, Santiago Entrega inmediata Solicitud online d...",2025-07-27T20:40:34.320487,50,Echaurren,Departamento,https://portalinmobiliario.com/MLC-2731745426-echaurren-_JM#polycard_client=search-nordic&position=8&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Serrano Capital Por Assetplan Chile $ 355.000 1 dormitorio 1 baño 29 - 32 m² útiles Serrano 562, Santiago",1,1,355,"PROYECTO Departamentos en arriendo Serrano Capital Por Assetplan Chile $ 355.000 1 dormitorio 1 baño 29 - 32 m² útiles Serrano 562, Santiago, San Diego, Santiago Entrega inmediata Solicitud online de ...",2025-07-27T20:40:34.320600,32,Serrano Capital,Departamento,https://portalinmobiliario.com/MLC-1580190767-serrano-capital-_JM#polycard_client=search-nordic&position=9&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Serrano Capital Por Assetplan Chile $ 355.000 1 dormitorio 1 baño 29 - 32 m² útiles Serrano 562, Santiago",1,1,355,"PROYECTO Departamentos en arriendo Serrano Capital Por Assetplan Chile $ 355.000 1 dormitorio 1 baño 29 - 32 m² útiles Serrano 562, Santiago, San Diego, Santiago Entrega inmediata Solicitud online de ...",2025-07-27T20:40:34.320691,32,Serrano Capital,Departamento,https://portalinmobiliario.com/MLC-1580190767-serrano-capital-_JM#polycard_client=search-nordic&position=9&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Nuevo Oriente I Por Assetplan Chile $ 272.000 1 dormitorio 1 baño 29 - 31 m² útiles Sta. Elena 1486, Santiago",1,1,272,"PROYECTO Departamentos en arriendo Nuevo Oriente I Por Assetplan Chile $ 272.000 1 dormitorio 1 baño 29 - 31 m² útiles Sta. Elena 1486, Santiago, Bogotá - Sierra Bella, Santiago Entrega inmediata Soli...",2025-07-27T20:40:34.320798,31,Nuevo Oriente I,Departamento,https://portalinmobiliario.com/MLC-1554243201-nuevo-oriente-i-_JM#polycard_client=search-nordic&position=10&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Nuevo Oriente I Por Assetplan Chile $ 272.000 1 dormitorio 1 baño 29 - 31 m² útiles Sta. Elena 1486, Santiago",1,1,272,"PROYECTO Departamentos en arriendo Nuevo Oriente I Por Assetplan Chile $ 272.000 1 dormitorio 1 baño 29 - 31 m² útiles Sta. Elena 1486, Santiago, Bogotá - Sierra Bella, Santiago Entrega inmediata Soli...",2025-07-27T20:40:34.320889,31,Nuevo Oriente I,Departamento,https://portalinmobiliario.com/MLC-1554243201-nuevo-oriente-i-_JM#polycard_client=search-nordic&position=10&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Matucana Por Assetplan Chile $ 310.000 1 a 2 dormitorios 1 a 2 baños 32 - 49 m² útiles Av. Matucana 31, Santiago",2,2,310,"PROYECTO Departamentos en arriendo Matucana Por Assetplan Chile $ 310.000 1 a 2 dormitorios 1 a 2 baños 32 - 49 m² útiles Av. Matucana 31, Santiago, Barrio Yungay, Santiago Entrega inmediata Solicitud...",2025-07-27T20:40:34.321006,49,Matucana,Departamento,https://portalinmobiliario.com/MLC-1603325813-matucana-_JM#polycard_client=search-nordic&position=11&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Matucana Por Assetplan Chile $ 310.000 1 a 2 dormitorios 1 a 2 baños 32 - 49 m² útiles Av. Matucana 31, Santiago",2,2,310,"PROYECTO Departamentos en arriendo Matucana Por Assetplan Chile $ 310.000 1 a 2 dormitorios 1 a 2 baños 32 - 49 m² útiles Av. Matucana 31, Santiago, Barrio Yungay, Santiago Entrega inmediata Solicitud...",2025-07-27T20:40:34.321099,49,Matucana,Departamento,https://portalinmobiliario.com/MLC-1603325813-matucana-_JM#polycard_client=search-nordic&position=11&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Romero Por Assetplan Chile $ 330.000 1 a 2 dormitorios 1 a 2 baños 33 - 53 m² útiles Romero 2349, Santiago",2,2,330,"PROYECTO Departamentos en arriendo Romero Por Assetplan Chile $ 330.000 1 a 2 dormitorios 1 a 2 baños 33 - 53 m² útiles Romero 2349, Santiago, Barrio Yungay, Santiago Entrega inmediata Solicitud onlin...",2025-07-27T20:40:34.321210,53,Romero,Departamento,https://portalinmobiliario.com/MLC-2866464418-romero-_JM#polycard_client=search-nordic&position=12&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Romero Por Assetplan Chile $ 330.000 1 a 2 dormitorios 1 a 2 baños 33 - 53 m² útiles Romero 2349, Santiago",2,2,330,"PROYECTO Departamentos en arriendo Romero Por Assetplan Chile $ 330.000 1 a 2 dormitorios 1 a 2 baños 33 - 53 m² útiles Romero 2349, Santiago, Barrio Yungay, Santiago Entrega inmediata Solicitud onlin...",2025-07-27T20:40:34.321303,53,Romero,Departamento,https://portalinmobiliario.com/MLC-2866464418-romero-_JM#polycard_client=search-nordic&position=12&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Stage San Diego Por Assetplan Chile $ 293.000 1 a 2 dormitorios 1 a 2 baños 22 - 41 m² útiles San Diego 135, Santiago",2,2,293,"PROYECTO Departamentos en arriendo Stage San Diego Por Assetplan Chile $ 293.000 1 a 2 dormitorios 1 a 2 baños 22 - 41 m² útiles San Diego 135, Santiago, Bulnes, Santiago Entrega inmediata Solicitud o...",2025-07-27T20:40:34.321418,41,Stage San Diego,Departamento,https://portalinmobiliario.com/MLC-1607617999-stage-san-diego-_JM#polycard_client=search-nordic&position=13&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
"Departamentos en arriendo Stage San Diego Por Assetplan Chile $ 293.000 1 a 2 dormitorios 1 a 2 baños 22 - 41 m² útiles San Diego 135, Santiago",2,2,293,"PROYECTO Departamentos en arriendo Stage San Diego Por Assetplan Chile $ 293.000 1 a 2 dormitorios 1 a 2 baños 22 - 41 m² útiles San Diego 135, Santiago, Bulnes, Santiago Entrega inmediata Solicitud o...",2025-07-27T20:40:34.321508,41,Stage San Diego,Departamento,https://portalinmobiliario.com/MLC-1607617999-stage-san-diego-_JM#polycard_client=search-nordic&position=13&search_layout=gallery&type=item&tracking_id=4fd917a5-12c5-49a2-9ad9-ecd3aa49187a
